col0,col1,col2,col3,col4,col5,col6
platinum-202,platinum,124,1,1592075.12,0,44
platinum-201,platinum,123,-1,1585052.433,2.5,2.5
platinum-200,platinum,122,1,1579839.6,0,12.6
platinum-199,platinum,121,-1,1572557.7,2.5,30.8
platinum-197,platinum,119,-1,1559446.287,0.5,19.8915
platinum-193,platinum,115,-1,1531220.698,0.5,50
platinum-191,platinum,113,-1,1516296.857,1.5,2.83
platinum-190,platinum,112,1,1509833.67,0,650000000000
platinum-189,platinum,111,-1,1500925.167,1.5,10.87
platinum-188,platinum,110,1,1494205.576,0,10.2
platinum-187,platinum,109,-1,1484998.416,1.5,2.35
platinum-186,platinum,108,1,1478106.474,0,2.08
platinum-185,platinum,107,1,1468858.745,4.5,70.9
platinum-184,platinum,106,1,1461433.616,0,17.3
platinum-183,platinum,105,-1,1451800.488,0.5,6.5
