col0,col1,col2,col3,col4,col5,col6
Trinidad,60,1155,Eastern Time Zone,municipality of Cuba,San Benedetto del Tronto,1514-01-01
Gibara,45,630,Eastern Time Zone,municipality of Cuba,San luca de barrameda,1817-01-01
San Nicolás de Bari,30,242,UTC−05:00,municipality of Cuba,Bari,1846-01-01
Holguín,150,655900000,Eastern Time Zone,municipality of Cuba,Santa Fe,1523-01-01
Santa Clara,125,514,UTC−05:00,municipality of Cuba,Cheboksary,1689-07-15
Cienfuegos,25,333000000,UTC−05:00,municipality of Cuba,Cambridge,1819-04-22
Santiago de Cuba,82,1032.29,UTC−05:00,municipality of Cuba,Lisbon,1514-01-01
Camagüey,5,1106000000,Eastern Time Zone,municipality of Cuba,Madison,1514-01-01
Sancti Spíritus,75,1150700000,Eastern Time Zone,human settlement,Novellara,1514-01-01
Mella,120,335.2,UTC−05:00,human settlement,Castel San Giorgio,1976-01-01
