col0,col1,col2,col3
Edward Dexter House,Federal architecture,1795-01-01,place listed on the National Register of Historic Places
Hunter House,Georgian architecture,1748-01-01,place listed on the National Register of Historic Places
The Larches,Georgian architecture,1808-01-01,place listed on the National Register of Historic Places
Edward Dexter House,Georgian architecture,1795-01-01,place listed on the National Register of Historic Places
Casa Coll i Regàs,Modernism,1898-01-01,Bien de Interés Cultural
House at 10 Arlington Street,Italianate architecture,1885-01-01,place listed on the National Register of Historic Places
Whittemore House,American colonial architecture,1700-01-01,place listed on the National Register of Historic Places
House at 10 Arlington Street,Queen Anne style architecture,1885-01-01,place listed on the National Register of Historic Places
Petersen House,Victorian architecture,1849-01-01,NRHP contributing property
Hartwell House,American Craftsman,1918-01-01,place listed on the National Register of Historic Places
