col0,col1,col2,col3,col4
Aberdeenshire,378933,Aberdeenshire,Kincardineshire,Small Brockhaus and Efron Encyclopedic Dictionary
Denbighshire,228781,Denbighshire,Shropshire,Brockhaus and Efron Encyclopedic Dictionary
Flintshire,216236,Flintshire,Shropshire,Brockhaus and Efron Encyclopedic Dictionary
Monmouthshire,514291,Monmouthshire,Gloucestershire,Brockhaus and Efron Encyclopedic Dictionary
Aberdeenshire,378933,Aberdeenshire,Angus,Brockhaus and Efron Encyclopedic Dictionary
Denbighshire,228781,Denbighshire,Cheshire,Brockhaus and Efron Encyclopedic Dictionary
Flintshire,216236,Flintshire,Cheshire,Brockhaus and Efron Encyclopedic Dictionary
Aberdeenshire,378933,Aberdeenshire,Inverness-shire,Brockhaus and Efron Encyclopedic Dictionary
Monmouthshire,514291,Monmouthshire,Glamorgan,Brockhaus and Efron Encyclopedic Dictionary
Aberdeenshire,378933,Aberdeenshire,Banffshire,Brockhaus and Efron Encyclopedic Dictionary
Denbighshire,228781,Denbighshire,Merionethshire,Brockhaus and Efron Encyclopedic Dictionary
