col0,col1,col2,col3
Hurricane Guillermo,North-East Pacific Ocean,1997-08-24,Pacific hurricane
Hurricane Linda,North-East Pacific Ocean,1997-09-17,Pacific hurricane
Hurricane Ioke,North-East Pacific Ocean,2006-09-07,Pacific hurricane
Hurricane Hernan,North-East Pacific Ocean,2002-09-06,Pacific hurricane
Hurricane Celia,North-East Pacific Ocean,2010-06-30,Pacific hurricane
Hurricane Elida,North-East Pacific Ocean,2002-07-30,Pacific hurricane
Hurricane Anita,North-East Pacific Ocean,1977-09-04,Atlantic hurricane
Hurricane Michael,Atlantic Ocean,2018-10-16,Atlantic hurricane
Hurricane Franklin,Atlantic Ocean,2017-08-10,Atlantic hurricane
Hurricane Irma,Atlantic Ocean,2017-09-12,Atlantic hurricane
Hurricane Matthew,Atlantic Ocean,2016-10-10,Atlantic hurricane
Hurricane Anita,Atlantic Ocean,1977-09-04,Atlantic hurricane
Hurricane David,Atlantic Ocean,1979-09-08,Atlantic hurricane
Hurricane Edith,Atlantic Ocean,1971-09-18,Atlantic hurricane
