col0,col1,col2,col3,col4,col5,col6
馬,kanji,grade 2 kyōiku kanji,下,Basic Hanja for educational use,마,CJK Unified Ideographs
箱,kanji,grade 3 kyōiku kanji,息,Table of standardized forms for frequently used national characters,상,CJK Unified Ideographs
於,Hanja,jinmeiyō kanji,都,Basic Hanja for educational use,어,CJK Unified Ideographs
汪,kanji,hyōgai kanji,烏,Table of standardized forms for frequently used national characters,왕,CJK Unified Ideographs
於,kanji,jinmeiyō kanji,汪,Basic Hanja for educational use,어,CJK Unified Ideographs
相,legacy Hanzi,grade 3 kyōiku kanji,息,Basic Hanja for educational use,상,CJK Unified Ideographs
者,legacy Hanzi,grade 3 kyōiku kanji,也,Basic Hanja for educational use,자,CJK Unified Ideographs
樂,Kyūjitai,jinmeiyō kanji,五,Table of standardized forms for frequently used national characters,악,CJK Unified Ideographs
今,kanji,grade 2 kyōiku kanji,居,Basic Hanja for educational use,금,CJK Unified Ideographs
六,kanji,grade 1 kyōiku kanji,竹,Basic Hanja for educational use,륙,CJK Unified Ideographs
字,kanji,grade 1 kyōiku kanji,置,Basic Hanja for educational use,자,CJK Unified Ideographs
如,kanji,Jōyō kanji,余,Basic Hanja for educational use,여,CJK Unified Ideographs
兒,traditional Chinese characters,jinmeiyō kanji,支,Basic Hanja for educational use,예,CJK Unified Ideographs
