col0,col1,col2,col3,col4,col5
Cl* NGC 6121 SAW V58,horizontal branch star,Messier 4,-1.17,-26.5349990904058,9000
2MASS J18592575-3634244,horizontal branch star,NGC 6723,-1.25,-36.5734230286593,5651
2MASS J18594018-3634555,horizontal branch star,NGC 6723,-1.1,-36.5820962790166,5458
2MASS J18591261-3637319,horizontal branch star,NGC 6723,-1.11,-36.6255380964725,5482
2MASS J18593228-3636091,horizontal branch star,NGC 6723,-1.21,-36.6025350777142,5648
2MASS J18592618-3636507,horizontal branch star,NGC 6723,-1.21,-36.6140684301435,5657
2MASS J18593256-3635376,horizontal branch star,NGC 6723,-1.23,-36.5937878342137,5722
2MASS J18594955-3636393,horizontal branch star,NGC 6723,-1.21,-36.6109313205845,5691
2MASS J18591688-3635471,horizontal branch star,NGC 6723,-1.26,-36.5964164907022,5661
2MASS J18593664-3633251,horizontal branch star,NGC 6723,-1.28,-36.556999840796,5660
2MASS J18592481-3637111,horizontal branch star,NGC 6723,-1.23,-36.6197620940081,5661
[GLS2015] 75716,horizontal branch star,NGC 6723,-1.13,-36.599567,5440
2MASS J18593897-3638543,horizontal branch star,NGC 6723,-1.31,-36.6484280139756,5556
