col0,col1,col2,col3
Figurine-MAHG A 1998-0314,Archeological mission of Geneva University to Sudan,terracotta,Musée d'Art et d'Histoire
Fragment of figurine-MAHG 027596,Charles Bonnet,terracotta,Musée d'Art et d'Histoire
Torso of a figurine-MAHG 027993,Charles Bonnet,terracotta,Musée d'Art et d'Histoire
Figurine-MAHG A 1998-0314,Charles Bonnet,terracotta,Musée d'Art et d'Histoire
Uraeus-MAHG 025972,Archaeologic mission of Henry M. Blackmer Foundation and of the Oriental Studies Centre of the University of Geneva,bronze,Musée d'Art et d'Histoire
Amon-MAHG 025995,Archaeologic mission of Henry M. Blackmer Foundation and of the Oriental Studies Centre of the University of Geneva,bronze,Musée d'Art et d'Histoire
Uraeus-MAHG 025972,Archaeologic mission of Henry M. Blackmer Foundation and of the Oriental Studies Centre of the University of Geneva,gold,Musée d'Art et d'Histoire
Barbu de Lyon-90000172,Louis Charles Émile Lortet,schist,Musée des Confluences
god setting a foundation nail,Ernest de Sarzec,copper,"Near Eastern Antiquities, room 2, display case 5"
Sitted goddess,Robert du Mesnil du Buisson,bronze,"Room 302, display case 6"
Female figurine,École Biblique,terracotta,"Near Eastern Antiquities, room 303, display case 5"
Monkey-shaped bead,Claude F. A. Schaeffer,glass,"Near Eastern Antiquities, room B, display case 15"
Egyptian head,Claude F. A. Schaeffer,soapstone,"Near Eastern Antiquities, room B, display case 14"
Sitted dog,Claude F. A. Schaeffer,faience,"Near Eastern Antiquities, room B, display case 14"
