col0,col1,col2,col3
European Short Course Swimming Championships,2,European Championship,swimming
LEN European Aquatics Championships,2,European Championship,swimming
European Short Course Swimming Championships,2,championship,swimming
LEN European Aquatics Championships,2,championship,swimming
Asian Women's Handball Championship,2,sports festival,handball
Tour de l'Aude Cycliste Féminin,1,stage race,road bicycle racing
UEFA Women's Championship,4,international association football national teams competition,association football
AFC Asian Cup,4,international association football national teams competition,association football
UEFA Intertonto,1,international association football clubs cup,association football
Campeonato Nacional da Guiné-Bissau,1,national championship,association football
South American Women's Football Championship,4,association football competition,association football
UEFA Women's Championship,4,championship,association football
Mobcast Cup International Women's Club Championship,1,Intercontinental Cup,association football
