col0,col1,col2,col3,col4
2017 Tour du Finistère,road bicycle racing,2016 Tour du Finistère,Julien Loubet,France
2012 Tour du Finistère,road bicycle racing,2011 Tour du Finistère,Lloyd Mondory,France
2016 Tour du Finistère,road bicycle racing,2015 Tour du Finistère,Armindo Fonseca,France
2014 Tour du Finistère,road bicycle racing,2013 Tour du Finistère,Armindo Fonseca,France
2012 Tour du Finistère,road bicycle racing,2011 Tour du Finistère,Armindo Fonseca,France
2011 Tour du Finistère,road bicycle racing,2010 Tour du Finistère,Armindo Fonseca,France
2012 Tour du Finistère,road bicycle racing,2011 Tour du Finistère,Rémi Cusin,France
2000 Tour du Finistère,road bicycle racing,1999 Tour du Finistère,Anthony Langella,France
2012 Tour du Finistère,road bicycle racing,2011 Tour du Finistère,Anthony Delaplace,France
2000 Tour du Finistère,road bicycle racing,1999 Tour du Finistère,Serguei Yakovlev,France
2014 Tour du Finistère,road bicycle racing,2013 Tour du Finistère,Natnael Berhane,France
2018 Tour du Finistère,road bicycle racing,2017 Tour du Finistère,Jonathan Hivert,France
2015 Tour du Finistère,road bicycle racing,2014 Tour du Finistère,Jonathan Hivert,France
2000 Tour du Finistère,road bicycle racing,1999 Tour du Finistère,Jean-Cyril Robin,France
2011 Tour du Finistère,road bicycle racing,2010 Tour du Finistère,Sylvain Georges,France
