col0,col1,col2,col3,col4,col5
Wisconsin's 11th congressional district,United States of America,United States congressional district,Wisconsin,1933-03-03,1903-03-04
Wisconsin's 10th congressional district,United States of America,United States congressional district,Wisconsin,1973-01-03,1893-03-04
West Virginia's at-large congressional seat,United States of America,United States congressional district,West Virginia,1917-03-04,1913-03-04
West Virginia's 6th congressional district,United States of America,United States congressional district,West Virginia,1963-01-03,1917-03-04
West Virginia's 5th congressional district,United States of America,United States congressional district,West Virginia,1973-01-03,1903-03-04
Washington's at-large congressional district,United States of America,United States congressional district,Washington,1959-01-03,1889-11-20
Virginia's at-large congressional seat,United States of America,United States congressional district,Virginia,1935-01-03,1883-03-04
Virginia's 22nd congressional district,United States of America,United States congressional district,Virginia,1833-03-03,1803-03-04
Virginia's 21st congressional district,United States of America,United States congressional district,Virginia,1843-03-03,1803-03-04
Virginia's 20th congressional district,United States of America,United States congressional district,Virginia,1843-03-03,1803-03-04
Virginia's 19th congressional district,United States of America,United States congressional district,Virginia,1843-03-04,1793-03-04
Virginia's 18th congressional district,United States of America,United States congressional district,Virginia,1843-03-04,1793-03-04
