col0,col1,col2,col3,col4,col5
2014 Swedish general election,2014-09-14,Stefan Löfven,2018 Swedish general election,Sweden,Swedish general election
1968 Swedish general election,1968-09-15,Tage Erlander,1970 Swedish general election,Sweden,Swedish general election
1985 Swedish general election,1985-09-15,Olof Palme,1988 Swedish general election,Sweden,Swedish general election
1944 Swedish general election,1944-09-17,Per Albin Hansson,1948 Swedish general election,Sweden,Swedish general election
1956 Swedish general election,1956-09-16,Tage Erlander,1958 Swedish general election,Sweden,Swedish general election
1911 Swedish general election,1911-09-10,Karl Staaff,March 1914 Swedish general election,Sweden,Swedish general election
1960 Swedish general election,1960-09-18,Tage Erlander,1964 Swedish general election,Sweden,Swedish general election
1973 Swedish general election,1973-09-16,Olof Palme,1976 Swedish general election,Sweden,Swedish general election
2002 Swedish general election,2002-09-15,Göran Persson,2006 Swedish general election,Sweden,Swedish general election
1948 Swedish general election,1948-09-19,Tage Erlander,1952 Swedish general election,Sweden,Swedish general election
2010 Swedish general election,2010-09-19,Fredrik Reinfeldt,2014 Swedish general election,Sweden,Swedish general election
1932 Swedish general election,1932-09-17,Per Albin Hansson,1936 Swedish general election,Sweden,Swedish general election
