col0,col1,col2,col3,col4
Vouglans,427,hydroelectric dam,Ain basin,Ain
Eguzon Dam,300,hydroelectric power station,Vienne basin,Creuse
Glen Canyon Dam,475,hydroelectric power station,Colorado River basin,Colorado River
Xiluodu Dam,700,hydroelectric power station,Yangtze River basin,Jinsha Jiang
Mormon Flat Dam,116,arch dam,Gila River basin,Salt River
Cabinet Gorge Dam,140,arch dam,Pend Oreille River basin,Clark Fork
Morrow Point Dam,221,arch dam,Gunnison River basin,Gunnison River
Vouglans,427,arch dam,Ain basin,Ain
Eguzon Dam,300,arch dam,Vienne basin,Creuse
Pelton Dam,194,arch dam,Deschutes River basin,Deschutes River
Hungry Horse Dam,645,arch dam,Pend Oreille River basin,South Fork Flathead River
Glen Canyon Dam,475,arch dam,Colorado River basin,Colorado River
Kariba Dam,579,arch dam,Zambezi Basin,Zambezi River
Esch-sur-Sûre Dam,168,arch dam,Rhine basin,Sauer
Diablo Dam,360,arch dam,Skagit River basin,Skagit River
