col0,col1,col2,col3,col4,col5
Fuel for Life tour,Mercenaries of Metal Tour,1986-12-16,105,concert tour,Judas Priest
Rumours Tour,Tusk Tour,1978-08-30,96,concert tour,Fleetwood Mac
Zenyatta Mondatta Tour,Ghost in the Machine Tour,1981-02-26,86,concert tour,The Police
The No Jacket Required World Tour,"Seriously, Live! World Tour",1985-07-13,85,concert tour,Phil Collins
Serious Moonlight Tour,Glass Spider Tour,1983-12-08,96,concert tour,David Bowie
Second Helping Tour,Nuthin' Fancy Tour,1974-07-28,84,concert tour,Lynyrd Skynyrd
Pink Floyd World Tour 1968,The Man and The Journey Tour,1968-12-28,88,concert tour,Pink Floyd
Mercenaries of Metal Tour,Painkiller Tour,1988-10-23,105,concert tour,Judas Priest
Lynyrd Skynyrd Tribute Tour,Lynyrd Skynyrd 1991 Tour,1988-09-25,84,concert tour,Lynyrd Skynyrd
Frontiers Tour,Raised on Radio Tour,1983-09-06,109,concert tour,Journey
Working on a Dream Tour,Wrecking Ball World Tour,2009-11-22,84,concert tour,Bruce Springsteen
Storm World Tour,What Lies Beneath World Tour,2009-10-19,95,concert tour,Tarja Turunen
