col0,col1,col2,col3,col4,col5,col6
2018 European Figure Skating Championships - ladies' singles short program,2018 European Figure Skating Championships - ladies' singles free skating,Nicole Schott,ladies' singles,2018 European Figure Skating Championships - ladies' singles,Russia,2018-01-18
2018 European Figure Skating Championships - men's singles short program,2018 European Figure Skating Championships - men's singles free skating,Peter Liebers,men's singles,2018 European Figure Skating Championships - men's singles,Russia,2018-01-17
2019 Four Continents Figure Skating Championships - men's singles short program,2019 Four Continents Figure Skating Championships - men's singles free skating,Jin Boyang,men's singles,2019 Four Continents Figure Skating Championships - men's singles,United States of America,2019-02-07
2010 Four Continents Figure Skating Championships - men's singles short program,2010 Four Continents Figure Skating Championships - men's singles free skating,Adam Rippon,men's singles,2010 Four Continents Figure Skating Championships - men's singles,South Korea,2010-01-28
2011 Four Continents Figure Skating Championships - ladies' singles short program,2011 Four Continents Figure Skating Championships - ladies' singles free skating,Amélie Lacoste,ladies' singles,2011 Four Continents Figure Skating Championships - ladies' singles,Taiwan,2011-02-19
2012 Four Continents Figure Skating Championships - ladies' singles short program,2012 Four Continents Figure Skating Championships - ladies' singles free skating,Amélie Lacoste,ladies' singles,2012 Four Continents Figure Skating Championships - ladies' singles,United States of America,2012-02-10
2012 Four Continents Figure Skating Championships - men's singles short program,2012 Four Continents Figure Skating Championships - men's singles free skating,Patrick Chan,men's singles,2012 Four Continents Figure Skating Championships - men's singles,United States of America,2012-02-09
ladies' short program at the 2018 Winter Olympics,ladies' free program at the 2018 Winter Olympics,Kaetlyn Osmond,ladies' singles,figure skating at the 2018 Winter Olympics – ladies' singles,South Korea,2018-02-21
men's short program at the 2018 Winter Olympics,men's free program at the 2018 Winter Olympics,Patrick Chan,men's singles,figure skating at the 2018 Winter Olympics – men's singles,South Korea,2018-02-16
pairs' short program at the 2018 Winter Olympics,pairs' free program at the 2018 Winter Olympics,Aljona Savchenko,pair skating,figure skating at the 2018 Winter Olympics – pairs skating,South Korea,2018-02-14
