col0,col1,col2,col3,col4
Sun Devil Stadium,Tempe,Arizona State University,American football,Edward L. Varney Associates
Hong Kong Stadium,Hong Kong,Leisure and Cultural Services Department,association football,HOK Sport
Cotton Bowl,Fair Park,Dallas,association football,Mark Lemmon
Friends Arena,Solna Municipality,Swedish Football Association,association football,Berg Arkitektkontor
Wrigley Field,Chicago,Chicago Cubs,baseball,Zachary Taylor Davis
Busch Memorial Stadium,St. Louis,St. Louis Cardinals,baseball,Sverdrup & Parcel
Riccardo Silva Stadium,Miami,Florida International University,American football,Rossetti Architects
Rio Tinto Stadium,Utah,Salt Lake County,association football,Rossetti Architects
Metropolitan Stadium,Bloomington,Metropolitan Sports Facilities Commission,American football,Osborn Engineering
Michigan Stadium,Ann Arbor,University of Michigan,American football,Osborn Engineering
Metropolitan Stadium,Bloomington,Metropolitan Sports Facilities Commission,baseball,Osborn Engineering
