col0,col1,col2,col3,col4
Anna-Seiler-Brunnen,Marktgasse,class A Swiss cultural property of national significance,Bern,yellow quarter
Schützenbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,yellow quarter
Kindlifresserbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,yellow quarter
Mosesbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,green quarter
Simsonbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,green quarter
Mosesbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,green quarter
Simsonbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,green quarter
Zähringerbrunnen,Fountains in Bern,class A Swiss cultural property of national significance,Bern,green quarter
Simsonbrunnen,Kramgasse,class A Swiss cultural property of national significance,Bern,green quarter
Zähringerbrunnen,Kramgasse,class A Swiss cultural property of national significance,Bern,green quarter
Gerechtigkeitsbrunnen,Category:Public art in Bern,class A Swiss cultural property of national significance,Bern,white quarter
