col0,col1,col2,col3,col4
"Colombia or Ecuador, Church Roofs","Cooper Hewitt, Smithsonian Design Museum",pencil,"Cooper Hewitt, Smithsonian Design Museum",church building
American Commissioners of the Preliminary Peace Negotiations with Great Britain,Winterthur Museum and Country Estate,oil paint,Winterthur Museum and Country Estate,John Adams
Study of a Rock,Yale University Art Gallery,oil paint,Yale University Art Gallery,rock
The Road to Laon,Musée national d'art moderne,oil paint,Musée national d'art moderne,house
"Colombia or Ecuador, Church Roofs","Cooper Hewitt, Smithsonian Design Museum",pencil,"Cooper Hewitt, Smithsonian Design Museum",Ecuador
Naked Reading Woman,musée d'Art moderne de Troyes,canvas,musée d'Art moderne de Troyes,woman
Adoration of the Magi,Uffizi Gallery,wood,Uffizi,Adoration of the Magi
George Washington,"Museum of Fine Arts, Boston",oil paint,"Museum of Fine Arts, Boston",George Washington
Self-portrait,National Museum in Warsaw,oil paint,museum's storage space,paintbrush
Portrait study of a lady.,National Museum in Warsaw,oil paint,museum's storage space,woman
