col0,col1,col2,col3,col4,col5
2014 Moorilla Hobart International,tennis,2014 Moorilla Hobart International – Singles,2013 Moorilla Hobart International,tennis tournament edition,2014-01-11
2002 ANZ Tasmanian International,tennis,2002 ANZ Tasmanian International – Doubles,2001 ANZ Tasmanian International,tennis tournament edition,2002-01-06
2001 ANZ Tasmanian International,tennis,2001 ANZ Tasmanian International – Doubles,2000 ANZ Tasmanian International,tennis tournament edition,2001-01-07
2000 ANZ Tasmanian International,tennis,2000 ANZ Tasmanian International – Singles,1999 ANZ Tasmanian International,tennis tournament edition,2000-01-09
1999 ANZ Tasmanian International,tennis,1999 ANZ Tasmanian International – Doubles,1998 ANZ Tasmanian International,tennis tournament edition,1999-01-11
1998 ANZ Tasmanian International,tennis,1998 ANZ Tasmanian International – Doubles,1997 ANZ Tasmanian International,tennis tournament edition,1998-01-09
1997 ANZ Tasmanian International,tennis,1997 ANZ Tasmanian International – Singles,1996 Schweppes Tasmanian International,tennis tournament edition,1997-01-06
2005 Moorilla International,tennis,2005 Moorilla Hobart International – Doubles,2004 Moorilla International,tennis tournament edition,2005-01-10
2003 Moorilla Hobart International,tennis,2003 Moorilla Hobart International – Doubles,2002 ANZ Tasmanian International,tennis tournament edition,2003-01-05
2007 Moorilla Hobart International,tennis,2007 Moorilla Hobart International – Singles,2006 Moorilla Hobart International,tennis tournament edition,2007-01-07
2009 Moorilla Hobart International,tennis,2009 Moorilla Hobart International – Singles,2008 Moorilla Hobart International,tennis tournament edition,2009-01-11
2012 Moorilla Hobart International,tennis,2012 Moorilla Hobart International – Doubles,2011 Moorilla Hobart International,tennis tournament edition,2012-01-08
2020 Hobart International,tennis,2020 Hobart International – Singles,2019 Hobart International,Hobart International,2020-01-13
