col0,col1,col2,col3,col4
GD 66,57.2138,infrared source,pulsating white dwarf,16268
39 Ceti,74.3345,astronomical radio source,RS Canum Venaticorum variable,5044
MY Apodis,20.926,pulsating variable star,pulsating white dwarf,12330
G 185-32,18.2568,pulsating variable star,pulsating white dwarf,12490
GD 66,57.2138,pulsating variable star,pulsating white dwarf,16268
GD 165,33.4074,binary star,pulsating white dwarf,12760
39 Ceti,74.3345,binary star,RS Canum Venaticorum variable,5044
MY Apodis,20.926,variable star,pulsating white dwarf,12330
G 117-B15A,57.5189,variable star,pulsating white dwarf,17357
39 Ceti,74.3345,variable star,RS Canum Venaticorum variable,5044
G 185-32,18.2568,variable star,pulsating white dwarf,12490
GD 66,57.2138,variable star,pulsating white dwarf,16268
MY Apodis,20.926,white dwarf,pulsating white dwarf,12330
