col0,col1,col2,col3,col4,col5
Guida al Fumetto Italiano ID,Andrea Freccero,FFF author ID,Wikidata property for an identifier that suggests notability,single value constraint,Guida al fumetto italiano
Media Art Database manga ID,Doraemon,Media Art Database author ID,Wikidata property related to comics,single value constraint,Media Art Database
Guida al Fumetto Italiano ID,Andrea Freccero,FFF author ID,Wikidata property related to comics,single value constraint,Guida al fumetto italiano
Media Art Database manga ID,Doraemon,Media Art Database author ID,Wikidata property for an identifier,single value constraint,Media Art Database
Guida al Fumetto Italiano ID,Guido Scala,FFF author ID,Wikidata property for authority control for people,single value constraint,Guida al fumetto italiano
Comic Vine ID,The Dark Knight,Giant Bomb ID,Wikidata property related to fictional characters,single value constraint,Comic Vine
AnimeClick manga ID,MW,AnimeClick drama ID,Wikidata property related to anime and manga,single value constraint,AnimeClick
Comic Vine ID,The Dark Knight,Giant Bomb ID,Wikidata property related to comics,single value constraint,Comic Vine
AnimeClick manga ID,MW,AnimeClick drama ID,Wikidata property related to comics,single value constraint,AnimeClick
Comic Vine ID,The Dark Knight,Giant Bomb ID,Wikidata property for an identifier,single value constraint,Comic Vine
AnimeClick manga ID,MW,AnimeClick drama ID,Wikidata property for authority control for works,single value constraint,AnimeClick
Guida al Fumetto Italiano ID,Andrea Freccero,FFF author ID,Wikidata property for authority control for people,single value constraint,Guida al fumetto italiano
FFF author ID,René Goscinny,FFF character ID,Wikidata property related to comics,single value constraint,Fondazione Franco Fossati
Tebeosfera ID,Bastien Vivès,Tebeosfera character ID,Wikidata property related to comics,single value constraint,Tebeosfera
