col0,col1,col2,col3,col4,col5,col6
Berlin,3644826,Germany,Stahnsdorf,UTC+02:00,Germany,Los Angeles
Komárno,36596,Komárno District,Zlatná na Ostrove,UTC+01:00,Slovakia,Sebeș
Kostrzyn nad Odrą,18125,Neumark,Küstrin-Kietz,UTC+01:00,Poland,Peitz
Zgorzelec,31359,Zgorzelec County,Görlitz,UTC+01:00,Poland,Naousa
Gorizia,34411,Province of Gorizia,Savogna d'Isonzo,Central European Time,Italy,Lienz
Zgorzelec,31359,Zgorzelec County,Görlitz,UTC+01:00,Poland,Myrhorod
Kostrzyn nad Odrą,18125,Neumark,Küstrin-Kietz,UTC+01:00,Poland,Sambir
Gorizia,34411,Province of Gorizia,Savogna d'Isonzo,Central European Time,Italy,Linz
Komárno,36596,Komárno District,Zlatná na Ostrove,UTC+01:00,Slovakia,Weißenfels
Gorizia,34411,Gorizia and Gradisca,Savogna d'Isonzo,Central European Time,Italy,Venlo
Komárno,36596,Komárno District,Martovce,UTC+01:00,Slovakia,Weißenfels
Cieszyn,36119,Duchy of Teschen,Český Těšín,UTC+01:00,Poland,Lucerne
Nova Gorica,13852,Goriška Statistical Region,Gorizia,UTC+01:00,Slovenia,Klagenfurt
Berlin,3644826,Germany,Potsdam-Mittelmark District,UTC+02:00,Germany,Los Angeles
Komárno,36596,Komárno District,Zlatná na Ostrove,UTC+01:00,Slovakia,Komárom
