col0,col1,col2,col3
grave of Ardengo Soffici,cemetery of Poggio a Caiano,Italy,Poggio a Caiano
grave of Peter Paul Rubens,St. James' Church,Belgium,Antwerp
Graves of Sergey Timofeyev,Serebryanye Prudy,Russia,Volgograd Oblast
Grave of Ivan Vazov,"Saint Sophia Church, Sofia",Bulgaria,Sofia
tumulus of Gutschoven,Gutschoven,Belgium,Heers
Lu Xun's tomb,Lu Xun Park,People's Republic of China,Hongkou
grave of Soong Ching-ling,Song Qingling Cemetry,People's Republic of China,Changning District
Mausoleo Vivarelli,Talamone,Italy,Orbetello
Delille's tomb,Père Lachaise Cemetery,France,20th arrondissement of Paris
Paul Baudry's tomb,Père Lachaise Cemetery,France,20th arrondissement of Paris
Georges Guët's tomb,Père Lachaise Cemetery,France,20th arrondissement of Paris
François-Joseph Lefebvre's tomb,Père Lachaise Cemetery,France,20th arrondissement of Paris
Pierre Cartellier's tomb,Père Lachaise Cemetery,France,20th arrondissement of Paris
