col0,col1,col2,col3,col4,col5,col6
CS Camelopardalis,45,4.22,1.336,Alpha Cygni variable,59.9403370179231,infrared source
Rigel,56,0.13,3.78,Alpha Cygni variable,-8.201638365,B-type supergiant star
UW Canis Majoris,2450,4.95,0.6768,eclipsing binary star,-24.5586977276355,astrophysical X-ray source
Rigel,56,0.13,3.78,Alpha Cygni variable,-8.201638365,astrophysical X-ray source
UW Canis Majoris,2450,4.95,0.6768,eclipsing binary star,-24.5586977276355,spectroscopic binary star
HD 94909,500,7.34,0.3482,Alpha Cygni variable,-57.5513407787054,blue supergiant
HD 14956,224,7.2,0.2547,Alpha Cygni variable,57.6791794111374,blue supergiant
HD 194279,126,7.01,0.5839,Alpha Cygni variable,40.7590546636585,blue supergiant
10 Persei,178,6.26,0.3147,Alpha Cygni variable,56.6098214384075,blue supergiant
55 Cygni,148,4.86,0.8496,Alpha Cygni variable,46.1141344352363,blue supergiant
UW Canis Majoris,2450,4.95,0.6768,eclipsing binary star,-24.5586977276355,blue supergiant
Kappa Cassiopeiae,280,4.16,1.9199,Alpha Cygni variable,62.93178260389,blue supergiant
CS Camelopardalis,45,4.22,1.336,Alpha Cygni variable,59.9403370179231,blue supergiant
Alnilam,700,1.69,1.65,Alpha Cygni variable,-1.201919136,blue supergiant
Rigel,56,0.13,3.78,Alpha Cygni variable,-8.201638365,blue supergiant
