col0,col1,col2,col3
Bregolas,Bregor,Bregil,The Silmarillion
Baran,Bëor,Belen,The Silmarillion
Hareth,Halmir,Haldir,The Silmarillion
Magor,Malach,Adanel,The Silmarillion
Haldar,Haldad,Haleth,The Silmarillion
Gundor,Hador,Galdor the Tall,The Silmarillion
Bregolas,Bregor,Barahir,The Silmarillion
Gundor,Hador,Glóredhel,The Silmarillion
Boromir,Boron,Belegor,The War of the Jewels
Manthor,Agathor,Hunthor,The War of the Jewels
Hundar,Halmir,Hiril,The War of the Jewels
Hareth,Halmir,Hiril,The War of the Jewels
Hiril,Halmir,Hundar,The War of the Jewels
Hareth,Halmir,Hundar,The War of the Jewels
