col0,col1,col2,col3,col4,col5
524287,6,Mersenne number,1588-01-01,524287,Pietro Cataldi
M127,39,Mersenne number,1876-01-10,M127,Édouard Lucas
"2,305,843,009,213,693,951",19,Mersenne number,1883-11-01,"2,305,843,009,213,693,951",Ivan Mikheevich Pervushin
"2,147,483,647",10,Mersenne number,1772-01-01,"2,147,483,647",Leonhard Euler
M74207281,22338618,gigantic prime,2015-09-17,M74207281,Great Internet Mersenne Prime Search
M127,39,double Mersenne number,1876-01-10,M127,Édouard Lucas
"2,147,483,647",10,double Mersenne number,1772-01-01,"2,147,483,647",Leonhard Euler
M127,39,Repunit,1876-01-10,M127,Édouard Lucas
M4253,1281,Mersenne prime,1961-11-03,M4253,Alexander Hurwitz
M3217,969,Mersenne prime,1957-09-08,M3217,Hans Riesel
M2281,687,Mersenne prime,1952-10-09,M2281,Raphael M. Robinson
M2203,664,Mersenne prime,1952-10-07,M2203,Raphael M. Robinson
M1279,386,Mersenne prime,1952-06-25,M1279,Raphael M. Robinson
