col0,col1,col2,col3,col4
1997 French Grand Prix,Circuit de Nevers Magny-Cours,Michael Schumacher,1997 Formula One season,72
1996 French Grand Prix,Circuit de Nevers Magny-Cours,Damon Hill,1996 Formula One season,72
1995 French Grand Prix,Circuit de Nevers Magny-Cours,Michael Schumacher,1995 Formula One season,72
1994 French Grand Prix,Circuit de Nevers Magny-Cours,Michael Schumacher,1994 Formula One season,72
1993 French Grand Prix,Circuit de Nevers Magny-Cours,Alain Prost,1993 Formula One season,72
1992 French Grand Prix,Circuit de Nevers Magny-Cours,Nigel Mansell,1992 Formula One season,69
1991 French Grand Prix,Circuit de Nevers Magny-Cours,Nigel Mansell,1991 Formula One season,72
1990 French Grand Prix,Circuit Paul Ricard,Alain Prost,1990 Formula One season,80
1989 French Grand Prix,Circuit Paul Ricard,Alain Prost,1989 Formula One season,80
1988 French Grand Prix,Circuit Paul Ricard,Alain Prost,1988 Formula One season,80
1987 French Grand Prix,Circuit Paul Ricard,Nigel Mansell,1987 Formula One season,80
1986 French Grand Prix,Circuit Paul Ricard,Nigel Mansell,1986 Formula One season,80
1985 French Grand Prix,Circuit Paul Ricard,Nelson Piquet,1985 Formula One season,53
1984 French Grand Prix,Dijon-Prenois,Niki Lauda,1984 Formula One season,79
1983 French Grand Prix,Circuit Paul Ricard,Alain Prost,1983 Formula One season,54
