col0,col1,col2,col3
cemetery chapel,Austria,Denkmalgeschütztes Objekt,cultural property
Friedhofkapelle Auenfriedhof,Germany,Kulturdenkmal,burial vault
"Burial Vault, Churchyard, Old Parish Church, The Cross, Beith",United Kingdom,category C listed building,burial vault
Holy Trinity Chapel,Romania,historic monument,burial vault
cemetery chapel,Austria,Denkmalgeschütztes Objekt,burial vault
Facade To Burial Vaults Approximately 10 Metres South East Of Chapel,United Kingdom,Grade II listed building,burial vault
"Crypt ""Scythian Grave""",Ukraine,cultural heritage site in Ukraine,burial vault
Graf Herkenrath,Netherlands,Rijksmonument,burial vault
Grafkelder Familie Van Hardenbroek van Spaen,Netherlands,Rijksmonument,burial vault
Brisbane Aisle,United Kingdom,category A listed building,burial vault
Burial vault of Yuryevskiy,Russia,cultural heritage site in Russia,burial vault
Weimarer Fürstengruft,Germany,Kulturdenkmal,burial vault
cemetery chapel,Austria,Denkmalgeschütztes Objekt,mausoleum
Holy Trinity Chapel,Romania,historic monument,chapel
Weimarer Fürstengruft,Germany,Kulturdenkmal,cemetery
