col0,col1,col2,col3,col4
flag of Armenia,blue,Armenia,Armenia,national flag
flag of Georgia,red,Georgia,Georgia,national flag
flag of Czechoslovakia,blue,Czechoslovakia,Czechoslovakia,national flag
flag of Talossa,green,Talossa,Talossa,national flag
Flag of the Mughal Empire,green,Mughal Empire,Mughal Empire,national flag
flag of the Confederate States,blue,Confederate States of America,Confederate States of America,national flag
flag of Czechoslovakia,blue,Czechoslovakia,Czechoslovakia,flag
flag of the Netherlands,white,Netherlands,Kingdom of the Netherlands,national flag
flag of the Maldives,green,Maldives,Maldives,national flag
flag of Moldova,yellow,Moldova,Moldova,national flag
flag of Grenada,green,Grenada,Grenada,national flag
flag of Malawi,green,Malawi,Malawi,national flag
flag of Honduras,white,Honduras,Honduras,national flag
flag of Brazil,yellow,Brazil,Brazil,national flag
