col0,col1,col2,col3,col4,col5
Altdorf,Attinghausen,The Nuttall Encyclopædia,UTC+01:00,Switzerland,9273
Bellinzona,Cavargna,Ottův slovník naučný,UTC+01:00,Switzerland,42615
Altdorf,Seedorf,Ottův slovník naučný,UTC+01:00,Switzerland,9273
Bellinzona,Lavertezzo,Ottův slovník naučný,UTC+01:00,Switzerland,42615
Altdorf,Attinghausen,Ottův slovník naučný,UTC+01:00,Switzerland,9273
Bellinzona,San Nazzaro Val Cavargna,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,UTC+01:00,Switzerland,42615
St. Gallen,Gossau,Brockhaus and Efron Encyclopedic Dictionary,UTC+01:00,Switzerland,75481
Schwyz,Lauerz,Brockhaus and Efron Encyclopedic Dictionary,UTC+01:00,Switzerland,15000
St. Gallen,Stein,Brockhaus and Efron Encyclopedic Dictionary,UTC+01:00,Switzerland,75481
Schwyz,Illgau,Brockhaus and Efron Encyclopedic Dictionary,UTC+01:00,Switzerland,15000
Zürich,Maur,Jewish Encyclopedia of Brockhaus and Efron,UTC+02:00,Switzerland,415215
Basel,Saint-Louis,Jewish Encyclopedia of Brockhaus and Efron,UTC+01:00,Switzerland,177595
Zürich,Zollikon,Jewish Encyclopedia of Brockhaus and Efron,UTC+01:00,Switzerland,415215
Basel,Bottmingen,Jewish Encyclopedia of Brockhaus and Efron,UTC+01:00,Switzerland,177595
Zürich,Oberengstringen,Jewish Encyclopedia of Brockhaus and Efron,UTC+01:00,Switzerland,415215
