col0,col1,col2,col3
Stockholm urban area,Stockholm,UTC+01:00,urban area in Sweden
Lidingö,Lidingö (island),UTC+01:00,urban area in Sweden
Helsingborg,Helsingør,UTC+01:00,port settlement
Stockholm urban area,Stockholm,UTC+01:00,big city
Helsingborg,Helsingør,UTC+01:00,big city
Karesuando,Karesuvanto,UTC+01:00,border town
Helsingborg,Helsingør,UTC+01:00,border town
"Torup, Halland",Torup,UTC+01:00,urban area in Sweden
Årjäng,Årjäng Municipality,UTC+01:00,urban area in Sweden
Köping,köping,UTC+01:00,urban area in Sweden
Drottningholm,Drottningholm Palace,UTC+01:00,urban area in Sweden
Finja,Finja,UTC+01:00,urban area in Sweden
Ramsele,Ramsele,UTC+01:00,urban area in Sweden
Indal,Indal,UTC+01:00,urban area in Sweden
