col0,col1,col2,col3
Mother's Milk Tour,United States of America,1989-01-22,Turd Town Tour
One Hot Minute Tour,United States of America,1995-09-07,Tour de La Sensitive
Nuthin' Fancy Tour,United States of America,1974-09-05,Second Helping Tour
Red Hot Chili Peppers 1984 Tour,United States of America,1984-01-01,Red Hot Chili Peppers 1983 Tour
One More From The Road Tour,United States of America,1976-06-30,Gimme Back My Bullets Tour
Red Hot Chili Peppers 2001 Tour,United States of America,2001-01-21,Californication Tour
Recycler World Tour,United States of America,1990-10-02,Afterburner World Tour
Second Helping Tour,United States of America,1974-01-12,Pronounced 'Lĕh-'nérd 'Skin-'nérd Tour
Overexposed Tour,United States of America,2012-08-14,Hands All Over Tour
Eclipse Tour,United States of America,2011-02-23,Revelation Tour
Freaky Styley Tour,United States of America,1985-01-03,Red Hot Chili Peppers 1984 Tour
