col0,col1,col2,col3,col4
USA-258,GPS satellite,Atlas V,Boeing,2014-10-29
USA-248,GPS satellite,"Delta IV Medium+(4,2)",Boeing,2014-02-21
USA-1,GPS satellite,Atlas E/F,Rockwell International,1984-06-13
USA-183,GPS satellite,Delta II,Lockheed Martin,2005-09-26
USA-175,GPS satellite,Delta II,Lockheed Martin,2003-12-21
USA-63,GPS satellite,Delta II,Rockwell International,1990-08-02
USA-242,GPS satellite,Atlas V,Boeing,2013-05-15
USA-96,GPS satellite,Delta II,Rockwell International,1993-10-26
USA-94,GPS satellite,Delta II,Rockwell International,1993-08-30
USA-92,GPS satellite,Delta II,Rockwell International,1993-06-26
