col0,col1,col2,col3
Measure for Measure,The Comedy of Errors,Tales from Shakspeare,Tales from Shakspeare
The Comedy of Errors,The Taming of the Shrew,Tales from Shakspeare,Tales from Shakspeare
The Taming of the Shrew,All's Well That Ends Well,Tales from Shakspeare,Tales from Shakspeare
All's Well That Ends Well,Macbeth,Tales from Shakspeare,Tales from Shakspeare
Macbeth,King Lear,Tales from Shakspeare,Tales from Shakspeare
King Lear,Cymbeline,Tales from Shakspeare,Tales from Shakspeare
Cymbeline,The Merchant of Venice,Tales from Shakspeare,Tales from Shakspeare
The Merchant of Venice,The Two Gentlemen of Verona,Tales from Shakspeare,Tales from Shakspeare
The Two Gentlemen of Verona,As You Like It,Tales from Shakspeare,Tales from Shakspeare
As You Like It,Much Ado about Nothing,Tales from Shakspeare,Tales from Shakspeare
