col0,col1,col2,col3,col4,col5
2000 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,2000-01-01,'s-Hertogenbosch
1999 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1999-01-01,'s-Hertogenbosch
1996 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1996-01-01,'s-Hertogenbosch
1993 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1993-01-01,'s-Hertogenbosch
1994 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1994-01-01,'s-Hertogenbosch
1992 Dutch Open Badminton Championships,Maaspoort Sports end Events,badminton,Dutch Open Badminton Championships,1992-01-01,'s-Hertogenbosch
1974 Dutch Open Badminton Championships,Sporthal Beverwijk,badminton,Dutch Open Badminton Championships,1974-01-01,Beverwijk
1975 Dutch Open Badminton Championships,Sporthal Beverwijk,badminton,Dutch Open Badminton Championships,1975-01-01,Beverwijk
1973 Dutch Open Badminton Championships,Sporthal Beverwijk,badminton,Dutch Open Badminton Championships,1973-01-01,Beverwijk
1971 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1971-01-01,Haarlem
1969 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1969-01-01,Haarlem
1970 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1970-01-01,Haarlem
1968 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1968-01-01,Haarlem
1966 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1966-01-01,Haarlem
1964 Dutch Open Badminton Championships,Duinwijckhal,badminton,Dutch Open Badminton Championships,1964-01-01,Haarlem
