col0,col1,col2,col3,col4
Wasserwerk Köln-Westhoven,architectural heritage monument in North Rhine-Westphalia,waterworks,Germany,Cologne
Peoria Waterworks,place listed on the National Register of Historic Places,waterworks,United States of America,Peoria
Copenhagen Waterworks,monument on Kulturstyrelsen register,waterworks,Denmark,Copenhagen Municipality
Podolí Waterworks,cultural monument of the Czech Republic,waterworks,Czech Republic,Podolí
Maurská vodárna,part of national heritage site in the Czech Republic,waterworks,Czech Republic,Lednice
Yonkers Water Works,place listed on the National Register of Historic Places,waterworks,United States of America,New York
Waltham Water Works Shop,place listed on the National Register of Historic Places,waterworks,United States of America,Massachusetts
Quincy Water Company Pumping Station,place listed on the National Register of Historic Places,waterworks,United States of America,Quincy
Old City Waterworks,place listed on the National Register of Historic Places,waterworks,United States of America,Florida
Miles City Waterworks Building and Pumping Plant Park,place listed on the National Register of Historic Places,waterworks,United States of America,Miles City
Methuen Water Works,place listed on the National Register of Historic Places,waterworks,United States of America,Massachusetts
