col0,col1,col2,col3
Austria,18,Parliamentary Republic,Europe/Vienna
Peru,18,republic,Peru Time Zone
Indonesia,16,republic,Indonesia Western Standard Time
Poland,18,parliamentary system,Europe/Warsaw
Italy,16,parliamentary republic,Europe/Rome
Latvia,18,parliamentary republic,Europe/Riga
Singapore,21,parliamentary republic,Singapore Standard Time
Mexico,18,federal republic,Central Time Zone
Ethiopia,18,federal republic,East Africa Time
Japan,16,constitutional monarchy,Japan Standard Time
India,18,federal republic,Indian Standard Time
Poland,18,parliamentary system,Central European Summer Time
