col0,col1,col2,col3
death of Alexis Martínez,2009-01-01,Loro Parque,death
death of David Bowie,2016-01-10,New York City,death
death of Jan Masaryk,1948-03-10,Černín Palace,death
death of Jonathan Sanders,2015-07-08,Stonewall,death
death of Daniel Monteiro,2015-07-30,Païta,death
death of Jordan Begley,2013-07-10,Manchester Royal Infirmary,death
death of Liliana Barbarita Cepeda,1997-06-01,San Juan,death
death of Hsu Tsu-tsai,1966-07-17,The Hague,international incident
death of Stevie Ray Vaughan,1990-08-26,Alpine Valley Resort,aviation accident
Peter Bergmann Case,2009-06-16,Rosses Point,death
