col0,col1,col2,col3
Sancha,town in China,Yangjiao,Yizhou District
Dashan,town in China,Mayi,Panzhou City
Nanlushan,town in China,Dongliushui,Yiyuan County
Nanxi,town in China,Wanghong,"Nanxi District, Yibin"
Liuhe,town in China,Taihe,Nehe
"Sanjie, Mingguang",town in China,Niancheng,Mingguang
Sanxi Town,town in China,Sanhe Community,Jintang County
Xiafan,town in China,Xiafan,Ruichang
Nanquan,town in China,Nanquan,Jimo District
Yuanlong,town in China,Yuanlong,Maiji District
Dabutou,town in China,Gongyizhuang,Zhangzi County
Duoyue,town in China,Tiangong,Dongpo District
Xiadao,town in China,Longjing,Yanping District
Xialou,town in China,Xielou,Lingbi County
