col0,col1,col2,col3
M/S Berlin,Volkswerft,Scandlines Deutschland GmbH,Gedser
SS Noronic,Western Dry Dock and Shipbuilding Company,Canada Steamship Lines,Sarnia
SS König Albert,AG Vulcan Stettin,Royal Navy,Bremen
SS Kaiser Wilhelm der Grosse,AG Vulcan Stettin,Imperial German Navy,Bremen
SS Kronprinz Wilhelm,AG Vulcan Stettin,Imperial German Navy,Bremen
SS Kaiser Wilhelm II,AG Vulcan Stettin,Imperial German Navy,Bremen
SS Kronprinz Wilhelm,AG Vulcan Stettin,United States Navy,Bremen
RMS Antonia,Vickers,Cunard Line,Liverpool
RMS Carpathia,Swan Hunter,White Star Line,Liverpool
SS Republic,Harland and Wolff,White Star Line,Liverpool
SS Cymric,Harland and Wolff,White Star Line,Liverpool
SS Laurentic,Harland and Wolff,Royal Navy,Liverpool
Schwalbe II,Lux-Werft,Stadtwerke Witten,Witten
