col0,col1,col2,col3
oganesson,synthetic element,Joint Institute for Nuclear Research,2006-01-01
tennessine,synthetic element,Yuri Oganessian,2009-01-01
livermorium,synthetic element,Joint Institute for Nuclear Research,2000-07-01
moscovium,synthetic element,Joint Institute for Nuclear Research,2003-08-01
flerovium,synthetic element,Joint Institute for Nuclear Research,1999-01-01
nihonium,synthetic element,Joint Institute for Nuclear Research,2006-01-01
copernicium,synthetic element,GSI Helmholtz Centre for Heavy Ion Research,1996-01-01
roentgenium,synthetic element,GSI Helmholtz Centre for Heavy Ion Research,1994-12-08
darmstadtium,synthetic element,GSI Helmholtz Centre for Heavy Ion Research,1994-11-09
meitnerium,synthetic element,GSI Helmholtz Centre for Heavy Ion Research,1982-08-29
hassium,synthetic element,GSI Helmholtz Centre for Heavy Ion Research,1984-01-01
bohrium,synthetic element,Yuri Oganessian,1976-01-01
seaborgium,synthetic element,Yuri Oganessian,1974-07-01
dubnium,synthetic element,Albert Ghiorso,1967-01-01
rutherfordium,synthetic element,Albert Ghiorso,1964-01-01
