col0,col1,col2,col3,col4
Selmasongs,Vespertine,Björk,classical music,Björk
Journey Through the Past,Time Fades Away,Neil Young,rock music,Neil Young
Tonite Let's All Make Love in London,Zabriskie Point,Joe Boyd,psychedelic rock,various artists
Lyckantropen Themes,1993–2003: 1st Decade in the Machines,Kristoffer Rygg,electronic music,Ulver
Skyfall: Original Motion Picture Soundtrack,Side Effects,Michael G. Wilson,stage and screen,Thomas Newman
H2O: Just Add Water,Infatuation,DNA Songs,dance-pop,Kate Alexa
Burlesque: Original Motion Picture Soundtrack,Lotus,Steve Antin,pop music,Christina Aguilera
Yellow Submarine,Abbey Road,George Martin,psychedelic rock,The Beatles
Yellow Submarine Songtrack,1,George Martin,rock music,The Beatles
Yellow Submarine,Abbey Road,George Martin,rock music,The Beatles
Yellow Submarine Songtrack,1,George Martin,rock and roll,The Beatles
Imagine: John Lennon,Lennon,Phil Spector,rock music,John Lennon
The U.S. vs. John Lennon,Gimme Some Truth,Yoko Ono,rock music,John Lennon
Pat Garrett & Billy the Kid,Dylan,Gordon Carroll,country music,Bob Dylan
Into the Wild,Ukulele Songs,Eddie Vedder,folk rock,Eddie Vedder
