col0,col1,col2,col3,col4
The Dead Zone,Viking Press,English,Stephen King,The Dead Zone
And Then There Were None,HHole,English,Agatha Christie,And Then There Were None
Partners in Crime,"Dodd, Mead & Co.",English,Agatha Christie,Partners in Crime
The Thirteen Problems,Collins Crime Club,English,Agatha Christie,The Thirteen Problems
The A.B.C. Murders,Collins Crime Club,English,Agatha Christie,The A.B.C. Murders
And Then There Were None,AST,English,Agatha Christie,And Then There Were None
The Mysterious Mr Quin,William Collins,English,Agatha Christie,The Mysterious Mr Quin
And Then There Were None,Eksmo,English,Agatha Christie,And Then There Were None
Poirot Investigates,The Bodley Head,English,Agatha Christie,Poirot Investigates
Harry Potter and the Half-Blood Prince,Bloomsbury Publishing,British English,J. K. Rowling,Harry Potter and the Half-Blood Prince
