col0,col1,col2,col3,col4,col5,col6
Sa Font Salada,Artà,golden sand beach,30,Spain,Majorca,40
Cala es Matzoc,Artà,golden sand beach,100,Spain,Majorca,80
Cala Rafalino,Manacor,white sand beach,15,Spain,Majorca,30
Cala Macarelleta,Ciutadella de Menorca,white sand beach,30,Spain,Menorca,20
Es Racó de S'Alga,Formentera,white sand beach,20,Spain,S'Espalmador,1000
Playa de San Juan,Canary Islands,white sand beach,12,Spain,Lanzarote,100
Es Carbó,Ses Salines,white sand beach,40,Spain,Majorca,1500
Es Trenc,Campos,white sand beach,20,Spain,Majorca,3000
Playa de las Conchas,Teguise,white sand beach,80,Spain,"Graciosa, Canary Islands",610
Cala Torta,Artà,white sand beach,220,Spain,Majorca,130
