col0,col1,col2,col3
Spring 1990,United States of America,Wake Up to Find Out,2014-09-09
Ao Vivo em Copacabana,Brazil,As Máscaras,2008-01-01
Live at Royal Albert Hall,United States of America,The Deconstruction,2015-01-01
Live in Sacramento 1964,United States of America,Beach Boys' Party! Uncovered and Unplugged,2014-01-01
Visión en la Casa del Caníbal,Spain,Makinal,2011-01-01
Live in London,United States of America,Heart Made Up on You,2014-05-29
"Houston, Texas 11-18-1972",United States of America,Dave's Picks Volume 13,2014-11-28
Dave's Picks Volume 12,United States of America,"Houston, Texas 11-18-1972",2014-01-01
Wake Up to Find Out,United States of America,Dave's Picks Volume 12,2014-01-01
Dark Star,United States of America,Dave's Picks Volume 2,2012-04-21
Art Blakey et les Jazz-Messengers au club St. Germain,United States of America,At the Jazz Corner of the World,1959-01-01
"Sudore, fiato, cuore - Live 2017",Italy,Viceversa,2017-12-08
