col0,col1,col2,col3
Pontotoc County,Mississippi,United States of America,Pontotoc County
Stone County,Mississippi,United States of America,Stone County
Tallahatchie County,Mississippi,United States of America,Tallahatchie County
Perry County,Mississippi,United States of America,Perry County
Noxubee County,Mississippi,United States of America,Noxubee County
Rankin County,Mississippi,United States of America,Rankin County
Hinds County,Mississippi,United States of America,Hinds County
Tate County,Mississippi,United States of America,Tate County
Winston County,Mississippi,United States of America,Winston County
Wilkinson County,Mississippi,United States of America,Wilkinson County
Yalobusha County,Mississippi,United States of America,Yalobusha County
Yazoo County,Mississippi,United States of America,Yazoo County
Webster County,Mississippi,United States of America,Webster County
Covington County,Mississippi,United States of America,Covington County
Lincoln County,Mississippi,United States of America,Lincoln County
