col0,col1,col2,col3,col4
India,Indian,Dravida,ASEAN,left
Sudan,Sudanese,Fula people,North Africa,right
Indonesia,Indonesian,Javanese people,MIKTA,left
Morocco,Moroccan,Arab-Berber,North Africa,right
Mozambique,Mozambican,Europeans,East Africa,left
Ethiopia,Ethiopian,Afar people,East Africa,right
United Kingdom,British,British Pakistanis,Common Travel Area,left
Kenya,Kenyan,Kalenjin people,East Africa,left
United Kingdom,British,British Pakistanis,European Union,left
Mexico,Mexican,Mestizos in Mexico,Hispanic America,right
Egypt,Egyptian,Egyptians,North Africa,right
