col0,col1,col2,col3
Grand Duchy of Würzburg,Electoral Principate,Confederation of the Rhine,1814-01-01
Principality of Lippe,state in the Confederation of the Rhine,Holy Roman Empire,1918-01-01
Duchy of Mecklenburg-Schwerin,state in the Confederation of the Rhine,Holy Roman Empire,1815-01-01
Duchy of Mecklenburg-Strelitz,state in the Confederation of the Rhine,Holy Roman Empire,1815-01-01
Duchy of Nassau,state in the Confederation of the Rhine,Confederation of the Rhine,1866-01-01
Saxe-Coburg-Saalfeld,state in the Confederation of the Rhine,Holy Roman Empire,1825-01-01
Grand Duchy of Würzburg,state in the Confederation of the Rhine,Confederation of the Rhine,1814-01-01
Duchy of Oldenburg,state in the Confederation of the Rhine,Holy Roman Empire,1810-01-01
Saxe-Eisenach,state in the Confederation of the Rhine,Holy Roman Empire,1809-01-01
Schwarzburg-Rudolstadt,state in the Confederation of the Rhine,Holy Roman Empire,1919-01-01
Anhalt-Bernburg,state in the Confederation of the Rhine,Holy Roman Empire,1863-01-01
Saxe-Gotha-Altenburg,state in the Confederation of the Rhine,Holy Roman Empire,1826-01-01
Hohenzollern-Hechingen,state in the Confederation of the Rhine,Holy Roman Empire,1850-01-01
Principality of Reuss-Gera,state in the Confederation of the Rhine,Holy Roman Empire,1918-01-01
