col0,col1,col2,col3
Priekuļi Municipality,Latvia,2009-01-01,municipality of Latvia
Strenči Municipality,Latvia,2009-01-01,municipality of Latvia
Stopiņi Municipality,Latvia,2004-01-01,municipality of Latvia
Skrīveri Municipality,Latvia,2009-01-01,municipality of Latvia
Mazsalaca Municipality,Latvia,2009-07-01,municipality of Latvia
Līvāni Municipality,Latvia,1999-01-01,municipality of Latvia
Krustpils Municipality,Latvia,2009-01-01,municipality of Latvia
Preiļi Municipality,Latvia,2009-01-01,municipality of Latvia
Dundaga Municipality,Latvia,2009-01-01,municipality of Latvia
Tērvete Municipality,Latvia,2009-01-01,municipality of Latvia
