col0,col1,col2,col3,col4
flag of the Arab Federation,Pan-Arab colors flag,2:1,green,triangle
flag of the People's Liberation Army,red flag,5:4,red,text
flag of Caithness,Nordic Cross flag,5:3,yellow,galley
flag of Yugoslavia,Pan-Slavic colors flag,2:1,gold,fimbriation
Flag of Pridnestrovie,horizontal triband,2:1,gold,fimbriation
flag of Yugoslavia,Pan-Slavic colors flag,2:1,red,fimbriation
Flag of Pridnestrovie,horizontal triband,2:1,green,fimbriation
flag of Yugoslavia,Pan-Slavic colors flag,2:1,blue,fimbriation
flag of Crimea,horizontal triband,2:1,blue,chief
Flag of Pridnestrovie,horizontal triband,2:1,green,fess
flag of Crimea,horizontal triband,2:1,blue,point
flag of Yugoslavia,Pan-Slavic colors flag,2:1,gold,five-pointed star
Flag of Pridnestrovie,horizontal triband,2:1,gold,five-pointed star
flag of Yugoslavia,Pan-Slavic colors flag,2:1,red,five-pointed star
Flag of Pridnestrovie,horizontal triband,2:1,green,five-pointed star
