col0,col1,col2,col3
Painkiller: Hell & Damnation,first-person shooter,single-player video game,Humble Store
The Binding of Isaac: Rebirth,action-adventure game,cooperative gameplay,Nintendo eShop
Crash Bandicoot N. Sane Trilogy,platform game,single-player video game,Nintendo eShop
The Binding of Isaac: Rebirth,action-adventure game,single-player video game,Nintendo eShop
Rise of the Triad,first-person shooter,multiplayer video game,GOG.com
Leisure Suit Larry: Reloaded,graphic adventure game,single-player video game,GOG.com
Rise of the Triad,first-person shooter,single-player video game,GOG.com
Crash Team Racing Nitro-Fueled,racing video game,single-player video game,Nintendo game card
Resident Evil 2,survival horror,single-player video game,PlayStation Store
Crash Bandicoot N. Sane Trilogy,platform game,single-player video game,ROM cartridge
Civilization IV: Colonization,4X,multiplayer video game,Steam
Worms: Ultimate Mayhem,strategy video game,multiplayer video game,Steam
The Binding of Isaac: Rebirth,action-adventure game,multiplayer video game,Steam
Dead Island: Definitive Edition,survival horror,multiplayer video game,Steam
Serious Sam HD: The First Encounter,first-person shooter,multiplayer video game,Steam
