col0,col1,col2,col3,col4
Adelaide Law Review,Adelaide Law Review,English,Australia,law review
McGill Law Journal,McGill Law Journal,French,Canada,law review
Goettingen Journal of International Law,Goettingen Journal of International Law,English,Germany,law review
German Law Journal,German Law Journal,English,United Kingdom,law review
Goettingen Journal of International Law,Goettingen Journal of International Law,English,Germany,academic journal
German Law Journal,German Law Journal,English,United Kingdom,academic journal
Annual Bulletin,Annual Bulletin (Comparative Law Bureau),English,United States of America,law review
Willamette Law Review,Willamette Law Review,English,United States of America,law review
Virginia Law Review,Virginia Law Review,English,United States of America,law review
Virginia Journal of International Law,Virginia Journal of International Law,English,United States of America,law review
UCLA Law Review,UCLA Law Review,English,United States of America,law review
The Journal of Corporation Law,The Journal of Corporation Law,English,United States of America,law review
Northwestern Journal of Technology and Intellectual Property,Northwestern Journal of Technology and Intellectual Property,English,United States of America,law review
Michigan Telecommunications and Technology Law Review,Michigan Telecommunications and Technology Law Review,English,United States of America,law review
Michigan Law Review,Michigan Law Review,English,United States of America,law review
