col0,col1,col2,col3,col4,col5
Áncash,Huaraz,Waldo Rios,Peru,35889.91,Sihuas Ancash Quechua
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Southern Pastaza Quechua
Áncash,Huaraz,Waldo Rios,Peru,35889.91,Chiquián Ancash Quechua
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Northern Pastaza Quichua
Áncash,Huaraz,Waldo Rios,Peru,35889.91,Huaylas Quechua
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Munichi
Ucayali,Pucallpa,Manuel Gambini Rupay,Peru,102199.28,Remo
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Resígaro
Ucayali,Pucallpa,Manuel Gambini Rupay,Peru,102199.28,Asháninka
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Aguano
Ucayali,Pucallpa,Manuel Gambini Rupay,Peru,102199.28,Axininca
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Yagua
