col0,col1,col2,col3,col4,col5
2010 World Figure Skating Championships - pair skating short program,ISU Judging System,International Skating Union,senior,short program,Anna Chatziathanassiou
2010 World Figure Skating Championships - ladies' singles short program,ISU Judging System,International Skating Union,senior,short program,Anett Pötzsch
2017 Asian Open Figure Skating Trophy - senior pair skating short program,ISU Judging System,Asian Skating Union,senior,short program,Artem Knyazev
2017 Asian Open Figure Skating Trophy - senior ladies' singles short program,ISU Judging System,Asian Skating Union,senior,short program,Artem Knyazev
2017 Asian Open Figure Skating Trophy - senior men's singles short program,ISU Judging System,Asian Skating Union,senior,short program,Edward Ka-Yin Chow
2019-2020 Chinese Taipei Figure Skating Championships - senior ladies' singles short program,figure skating rules starting from the 2018-2019 season,Chinese Taipei Skating Union,senior,short program,Yukiko Okabe
2019-2020 Chinese Taipei Figure Skating Championships - senior men's singles short program,figure skating rules starting from the 2018-2019 season,Chinese Taipei Skating Union,senior,short program,Yukiko Okabe
2019 Philadelphia Summer International - junior men's singles short program,figure skating rules starting from the 2018-2019 season,U.S. Figure Skating,junior,short program,Shin Amano
2019 Philadelphia Summer International - senior men's singles short program,figure skating rules starting from the 2018-2019 season,U.S. Figure Skating,senior,short program,Shin Amano
2019 Philadelphia Summer International - senior ladies' singles short program,figure skating rules starting from the 2018-2019 season,U.S. Figure Skating,senior,short program,Shin Amano
