col0,col1,col2,col3,col4
Goshen Records,United States of America,San Diego,2019-01-01,Kabad Music Group
Latin Sumo Records,United States of America,San Diego,2019-06-01,Kabad Music Group
Wulo,France,Paris,2018-01-09,United Drivers
Automobili Pininfarina,Germany,Munich,2018-01-01,Mahindra Group
PowerBar,United States of America,Glendale,1986-01-01,Post Holdings
A. Korkunov,Russia,Moscow,1999-01-01,"Mars, Incorporated"
Calzedonia,Italy,Villafranca di Verona,1986-01-01,Sandro Veronesi
Yota,Russia,Moscow,2007-01-01,MegaFon
Chivas Regal,United Kingdom,Aberdeen,1801-01-01,Pernod Ricard
Champagne Krug,France,Reims,1843-01-01,LVMH
Thomas Pink,United Kingdom,London,1984-01-01,LVMH
Hollister Co.,United States of America,New Albany,2000-01-01,Abercrombie & Fitch
Dremel,Kingdom of the Netherlands,Racine,1932-01-01,Robert Bosch GmbH
Buitoni,Italy,Sansepolcro,1827-01-01,Nestlé
Perugina,Italy,Milan,1907-11-30,Nestlé
