col0,col1,col2,col3,col4,col5
MV Fugro Equator,2012-01-01,survey vessel,Bahamas,1917,65.65
SAS Protea,1972-05-23,survey vessel,South Africa,2762,79
USNS Bowditch,1996-07-19,survey vessel,United States of America,4260,100.28
NOAAS Thomas Jefferson,1991-01-01,survey vessel,United States of America,1767,63.4
NOAAS Fairweather,1967-01-01,survey vessel,United States of America,1591,70
RV Barbaros Hayreddin Paşa,2011-01-01,survey vessel,Turkey,4711,84.2
HMS Beagle,1968-01-01,survey vessel,Italy,1260,60.4
HMAS Paluma,1989-01-01,survey vessel,Australia,454,36.65
HMAS Leeuwin,2000-01-01,survey vessel,Australia,1200,71.2
Uwe Jens Lornsen,1999-01-01,survey vessel,Germany,104,24.17
Paapsand,1999-01-01,survey vessel,Germany,148,30.05
Komet,1998-01-01,survey vessel,Germany,1482,64.2
