col0,col1,col2,col3
Wonder Woman,Wonder Woman,+13,Patty Jenkins
Ghost in the Shell,Ghost in the Shell,+13,Rupert Sanders
Justice League,Justice League,+13,Zack Snyder
Ready Player One,Ready Player One,+13,Steven Spielberg
Captain America: Civil War,Captain America,+13,Joe Russo
Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles,+13,Dave Green
Spider-Man: Homecoming,Spider-man,+13,Jon Watts
Captain America: Civil War,Captain America,+13,Anthony Russo
Kong: Skull Island,King Kong,+13,Jordan Vogt-Roberts
War for the Planet of the Apes,Planet of the Apes,+13,Matt Reeves
Guardians of the Galaxy Vol. 2,Guardians of the Galaxy,+13,James Gunn
Valérian and the City of a Thousand Planets,Valérian and Laureline,+13,Luc Besson
King Arthur: Legend of the Sword,Arthurian romance,+13,Guy Ritchie
Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home of Peculiar Children,+13,Tim Burton
