col0,col1,col2,col3
¡Soborno!,1977-01-01,Spain,Francisco Ibáñez Talaveras
A las armas,1974-01-01,Spain,Francisco Ibáñez Talaveras
The copy machine people,1978-01-01,Spain,Francisco Ibáñez Talaveras
Los diamantes de la gran duquesa,1972-01-01,Spain,Francisco Ibáñez Talaveras
Los monstruos,1973-01-01,Spain,Francisco Ibáñez Talaveras
"El otro ""yo"" del profesor Bacterio",1972-01-01,Spain,Francisco Ibáñez Talaveras
Los gamberros,1978-01-01,Spain,Francisco Ibáñez Talaveras
Ultimate Wolverine vs. Hulk,2005-01-01,United States of America,Damon Lindelof
El Tesorero,2015-01-01,Spain,Francisco Ibáñez Talaveras
Raruto,2005-11-30,Spain,Jesús García Ferrer
Sweet Tooth,2009-01-01,United States of America,Jeff Lemire
2700,1994-01-01,Italy,Manfredi Toraldo
