col0,col1,col2,col3
Stratford,Canada,1874-01-01,Le Granit Regional County Municipality
Marston,Canada,1874-01-01,Le Granit Regional County Municipality
Low,Canada,1858-01-01,La Vallée-de-la-Gatineau Regional County Municipality
Aumond,Canada,1877-12-12,La Vallée-de-la-Gatineau Regional County Municipality
Havelock,Canada,1863-04-01,Le Haut-Saint-Laurent Regional County Municipality
Godmanchester,Canada,1855-07-01,Le Haut-Saint-Laurent Regional County Municipality
Dundee,Canada,1855-07-01,Le Haut-Saint-Laurent Regional County Municipality
Lochaber,Canada,1855-07-01,Papineau Regional County Municipality
Lochaber-Partie-Ouest,Canada,1891-04-20,Papineau Regional County Municipality
Amherst,Canada,1887-03-09,Les Laurentides Regional County Municipality
Arundel,Canada,1878-01-01,Les Laurentides Regional County Municipality
Chichester,Canada,1857-01-01,Pontiac Regional County Municipality
Cloridorme,Canada,1838-01-01,La Côte-de-Gaspé Regional County Municipality
Stanstead,Canada,1855-07-01,Memphrémagog Regional County Municipality
