col0,col1,col2,col3
Leverkusen,Ljubljana,urban municipality of Germany,Cologne
Herne,Ometepe,urban municipality of Germany,Gelsenkirchen
Leverkusen,Ljubljana,big city,Cologne
Herne,Ometepe,big city,Gelsenkirchen
Leverkusen,Ljubljana,independent city of Germany,Cologne
Herne,Ometepe,independent city of Germany,Gelsenkirchen
Cologne,Istanbul,big city,Leverkusen
Bonn,Aveiro,urban district of North Rhine-Westphalia,Alfter
Dortmund,Rostov-on-Don,independent city of Germany,Bochum
Bonn,Cape Coast,major regional center,Ahrweiler (district)
