col0,col1,col2,col3
Vagnhärad Municipality,1952-01-01,Trosa Municipality,211
Getinge municipality,1863-01-01,Halmstad Municipality,62
Östra Ljungby municipality,1863-01-01,Klippan Municipality,81
Östra Färs municipality,1952-01-01,Sjöbo Municipality,146
Arjeplogs Rural Municipality,1874-01-01,Arjeplog Municipality,14630
Hietaniemi Rural Municipality,1863-01-01,Övertorneå Municipality,63.15
Östra Ljungby municipality,1863-01-01,Ängelholm Municipality,81
Rengsjö Municipality,1863-01-01,Bollnäs Municipality,130
Hasslö municipality,1926-01-01,Karlskrona Municipality,8
Visnums landskommun,1863-01-01,Kristinehamn Municipality,428
Vittsjö municipality,1863-01-01,Hässleholm Municipality,318
Vinslöv municipality,1863-01-01,Hässleholm Municipality,150
