col0,col1,col2,col3,col4,col5,col6
Custer County,county of Oklahoma,Roger Mills County,Custer County,Oklahoma,"National Register of Historic Places listings in Custer County, Oklahoma",2595
Haskell County,county of Oklahoma,Pittsburg County,Haskell County,Oklahoma,"National Register of Historic Places listings in Haskell County, Oklahoma",1619
Murray County,county of Oklahoma,Garvin County,Murray County,Oklahoma,"National Register of Historic Places listings in Murray County, Oklahoma",1101
Pawnee County,county of Oklahoma,Creek County,Pawnee County,Oklahoma,"National Register of Historic Places listings in Pawnee County, Oklahoma",1541
Hughes County,county of Oklahoma,Pittsburg County,Hughes County,Oklahoma,"National Register of Historic Places listings in Hughes County, Oklahoma",2110
Kay County,county of Oklahoma,Cowley County,Kay County,Oklahoma,"National Register of Historic Places listings in Kay County, Oklahoma",2448
Love County,county of Oklahoma,Grayson County,Love County,Oklahoma,"National Register of Historic Places listings in Love County, Oklahoma",1378
Marshall County,county of Oklahoma,Grayson County,Marshall County,Oklahoma,"National Register of Historic Places listings in Marshall County, Oklahoma",1106
Johnston County,county of Oklahoma,Atoka County,Johnston County,Oklahoma,"National Register of Historic Places listings in Johnston County, Oklahoma",1705
Harmon County,county of Oklahoma,Hardeman County,Harmon County,Oklahoma,"National Register of Historic Places listings in Harmon County, Oklahoma",1395
Grant County,county of Oklahoma,Sumner County,Grant County,Oklahoma,"National Register of Historic Places listings in Grant County, Oklahoma",2599
Canadian County,county of Oklahoma,Kingfisher County,Canadian County,Oklahoma,"National Register of Historic Places listings in Canadian County, Oklahoma",2344
