col0,col1,col2,col3,col4,col5,col6
1953/1954 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1954/1955 Singapore Badminton Championships,1952/1953 Singapore Badminton Championships,Singapore
1950/1951 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1951/1952 Singaporean Badminton Championships,1949/1950 Singapore Badminton Championships,Singapore
1948/1949 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1949/1950 Singapore Badminton Championships,1947/1948 Singapore Badminton Championships,Singapore
1947/1948 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1948/1949 Singapore Badminton Championships,1946/1947 Singapore Badminton Championships,Singapore
1946/1947 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1947/1948 Singapore Badminton Championships,1941/1942 Singapore Badminton Championships,Singapore
1941/1942 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1946/1947 Singapore Badminton Championships,1940/1941 Singapore Badminton Championships,Singapore
1940/1941 Singapore Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1941/1942 Singapore Badminton Championships,1939/1940 Singaporean Badminton Championships,Singapore
1939/1940 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1940/1941 Singapore Badminton Championships,1938/1939 Singaporean Badminton Championships,Singapore
1936/1937 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1937/1938 Singaporean Badminton Championships,1935/1936 Singapore Badminton Championships,Singapore
1938/1939 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1939/1940 Singaporean Badminton Championships,1937/1938 Singaporean Badminton Championships,Singapore
1934/1935 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1935/1936 Singapore Badminton Championships,1933/1934 Singaporean Badminton Championships,Singapore
1937/1938 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1938/1939 Singaporean Badminton Championships,1936/1937 Singaporean Badminton Championships,Singapore
1963/1964 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1964/1965 Singapore Badminton Championships,1962/1963 Singapore Badminton Championships,Singapore
1966/1967 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1967/1968 Singapore Badminton Championships,1965/1966 Singapore Badminton Championships,Singapore
1975/1976 Singaporean Badminton Championships,national championship,badminton,Singaporean Badminton Championships,1976/1977 Singapore Badminton Championships,1974/1975 Singapore Badminton Championships,Singapore
