col0,col1,col2,col3,col4,col5
亮,亮,9,⿱,Radical 8,hanja character
海,海 (U+FA45),9,⿰,Radical 85,kanji character
亮,亮,9,⿱,Radical 8,Chinese character
海,海 (U+FA45),9,⿰,Radical 85,Sino-Vietnamese characters
土,Radical 32,3,一,Radical 32,kanji character
大,Radical 37,3,人,Radical 37,kanji character
玉,Radical 96,5,王,Radical 96,kanji character
犬,Radical 94,4,丶,Radical 94,kanji character
王,Radical 96,4,一,Radical 96,kanji character
土,Radical 32,3,一,Radical 32,Chinese character
大,Radical 37,3,人,Radical 37,Chinese character
玉,Radical 96,5,王,Radical 96,Chinese character
